Parent	Child	CNA_gains	CNA_losses	SNVs	WGD	Truncal	tumour_id	is_clonal
37	39	25	22	28	FALSE	No	CRUKSIM289	FALSE
24	25	25	19	140	FALSE	No	CRUKSIM289	FALSE
24	37	30	33	83	FALSE	No	CRUKSIM289	FALSE
23	24	30	33	9	FALSE	No	CRUKSIM289	FALSE
44	23	48	60	240	FALSE	Yes	CRUKSIM289	TRUE
33	19	13	17	98	FALSE	No	CRUKSIM290	FALSE
32	33	12	16	17	FALSE	No	CRUKSIM290	FALSE
31	32	17	22	23	FALSE	No	CRUKSIM290	FALSE
29	31	17	21	12	FALSE	No	CRUKSIM290	FALSE
28	29	16	21	75	FALSE	No	CRUKSIM290	FALSE
38	16	15	8	43	FALSE	No	CRUKSIM290	FALSE
37	38	10	20	44	FALSE	No	CRUKSIM290	FALSE
37	40	13	10	3	FALSE	No	CRUKSIM290	FALSE
35	37	10	14	136	FALSE	No	CRUKSIM290	FALSE
27	28	19	22	15	FALSE	No	CRUKSIM290	FALSE
27	35	10	17	100	FALSE	No	CRUKSIM290	FALSE
43	23	10	17	26	FALSE	No	CRUKSIM290	FALSE
42	15	19	22	5	FALSE	No	CRUKSIM290	FALSE
42	43	20	20	62	FALSE	No	CRUKSIM290	FALSE
41	42	10	13	29	FALSE	No	CRUKSIM290	FALSE
26	27	15	24	62	TRUE	No	CRUKSIM290	FALSE
26	41	16	22	62	FALSE	No	CRUKSIM290	FALSE
47	17	18	35	15	FALSE	No	CRUKSIM290	FALSE
46	47	20	33	23	FALSE	No	CRUKSIM290	FALSE
44	45	18	19	30	FALSE	No	CRUKSIM290	FALSE
44	46	25	19	5	FALSE	No	CRUKSIM290	FALSE
25	26	15	28	64	FALSE	No	CRUKSIM290	FALSE
25	44	19	26	11	TRUE	No	CRUKSIM290	FALSE
48	25	96	72	240	FALSE	Yes	CRUKSIM290	TRUE
26	27	9	30	16	FALSE	No	CRUKSIM291	FALSE
25	26	5	28	85	TRUE	No	CRUKSIM291	FALSE
25	28	9	18	16	FALSE	No	CRUKSIM291	FALSE
31	11	8	24	36	FALSE	No	CRUKSIM291	FALSE
30	31	14	27	62	FALSE	No	CRUKSIM291	FALSE
29	30	5	21	7	FALSE	No	CRUKSIM291	FALSE
24	25	5	30	37	FALSE	No	CRUKSIM291	FALSE
24	29	4	29	23	FALSE	No	CRUKSIM291	FALSE
38	39	3	27	7	FALSE	No	CRUKSIM291	FALSE
37	38	6	23	75	FALSE	No	CRUKSIM291	FALSE
40	21	5	24	3	FALSE	No	CRUKSIM291	FALSE
36	37	9	30	117	FALSE	No	CRUKSIM291	FALSE
36	40	5	32	22	FALSE	No	CRUKSIM291	FALSE
42	43	5	26	26	FALSE	No	CRUKSIM291	FALSE
41	42	4	20	55	FALSE	No	CRUKSIM291	FALSE
35	36	6	30	9	FALSE	No	CRUKSIM291	FALSE
35	41	5	34	36	FALSE	No	CRUKSIM291	FALSE
33	34	6	21	31	FALSE	No	CRUKSIM291	FALSE
33	35	8	34	11	FALSE	No	CRUKSIM291	FALSE
23	24	8	36	60	FALSE	No	CRUKSIM291	FALSE
23	33	16	33	66	FALSE	No	CRUKSIM291	FALSE
44	23	40	80	200	FALSE	Yes	CRUKSIM291	TRUE
22	25	14	43	2	FALSE	No	CRUKSIM292	FALSE
26	27	27	29	30	FALSE	No	CRUKSIM292	FALSE
26	14	18	19	15	FALSE	No	CRUKSIM292	FALSE
21	22	28	35	103	FALSE	No	CRUKSIM292	FALSE
21	26	18	52	65	FALSE	No	CRUKSIM292	FALSE
32	13	10	31	138	FALSE	No	CRUKSIM292	FALSE
31	32	17	29	15	FALSE	No	CRUKSIM292	FALSE
30	11	15	23	33	FALSE	No	CRUKSIM292	FALSE
30	31	14	30	72	FALSE	No	CRUKSIM292	FALSE
37	19	15	26	76	FALSE	No	CRUKSIM292	FALSE
37	9	16	20	21	FALSE	No	CRUKSIM292	FALSE
35	36	24	27	48	FALSE	No	CRUKSIM292	FALSE
35	37	7	27	41	FALSE	No	CRUKSIM292	FALSE
34	35	16	34	39	TRUE	No	CRUKSIM292	FALSE
29	30	28	28	64	FALSE	No	CRUKSIM292	FALSE
29	34	13	22	84	TRUE	No	CRUKSIM292	FALSE
20	21	16	29	17	TRUE	No	CRUKSIM292	FALSE
20	29	24	36	37	FALSE	No	CRUKSIM292	FALSE
38	20	80	60	100	FALSE	Yes	CRUKSIM292	TRUE
25	4	6	24	28	FALSE	No	CRUKSIM293	FALSE
25	26	9	37	88	FALSE	No	CRUKSIM293	FALSE
30	31	3	35	46	FALSE	No	CRUKSIM293	FALSE
29	30	5	37	149	FALSE	No	CRUKSIM293	FALSE
28	29	5	23	29	FALSE	No	CRUKSIM293	FALSE
32	15	1	45	70	FALSE	No	CRUKSIM293	FALSE
27	28	5	39	8	FALSE	No	CRUKSIM293	FALSE
27	32	5	44	140	FALSE	No	CRUKSIM293	FALSE
24	25	9	45	51	FALSE	No	CRUKSIM293	FALSE
24	27	6	33	19	FALSE	No	CRUKSIM293	FALSE
21	24	7	38	62	FALSE	No	CRUKSIM293	FALSE
37	13	6	48	30	FALSE	No	CRUKSIM293	FALSE
36	37	5	30	36	FALSE	No	CRUKSIM293	FALSE
35	36	3	39	46	FALSE	No	CRUKSIM293	FALSE
34	1	4	40	1	FALSE	No	CRUKSIM293	FALSE
34	35	9	39	9	FALSE	No	CRUKSIM293	FALSE
20	21	4	53	9	TRUE	No	CRUKSIM293	FALSE
20	34	7	44	59	FALSE	No	CRUKSIM293	FALSE
38	20	11	77	220	FALSE	Yes	CRUKSIM293	TRUE
25	26	8	28	64	FALSE	No	CRUKSIM294	FALSE
25	8	14	26	33	FALSE	No	CRUKSIM294	FALSE
30	22	9	22	116	FALSE	No	CRUKSIM294	FALSE
30	11	5	33	7	FALSE	No	CRUKSIM294	FALSE
28	30	11	25	42	FALSE	No	CRUKSIM294	FALSE
27	28	8	33	34	FALSE	No	CRUKSIM294	FALSE
24	25	10	37	72	TRUE	No	CRUKSIM294	FALSE
24	27	9	29	46	FALSE	No	CRUKSIM294	FALSE
37	3	7	27	19	FALSE	No	CRUKSIM294	FALSE
35	36	9	22	98	FALSE	No	CRUKSIM294	FALSE
35	37	9	33	89	FALSE	No	CRUKSIM294	FALSE
39	19	6	43	52	FALSE	No	CRUKSIM294	FALSE
38	39	8	33	36	FALSE	No	CRUKSIM294	FALSE
38	40	6	29	17	FALSE	No	CRUKSIM294	FALSE
34	35	15	41	63	FALSE	No	CRUKSIM294	FALSE
34	38	9	46	10	FALSE	No	CRUKSIM294	FALSE
32	34	10	41	13	FALSE	No	CRUKSIM294	FALSE
31	32	8	25	2	FALSE	No	CRUKSIM294	FALSE
31	41	11	37	24	FALSE	No	CRUKSIM294	FALSE
23	24	10	33	38	FALSE	No	CRUKSIM294	FALSE
23	31	14	41	5	FALSE	No	CRUKSIM294	FALSE
44	23	22	77	220	FALSE	Yes	CRUKSIM294	TRUE
29	30	7	18	3	FALSE	No	CRUKSIM295	FALSE
28	29	9	17	42	FALSE	No	CRUKSIM295	FALSE
31	32	8	24	64	FALSE	No	CRUKSIM295	FALSE
27	28	9	21	27	FALSE	No	CRUKSIM295	FALSE
27	31	6	30	80	FALSE	No	CRUKSIM295	FALSE
36	1	5	17	22	FALSE	No	CRUKSIM295	FALSE
34	36	6	23	52	FALSE	No	CRUKSIM295	FALSE
33	34	12	22	8	FALSE	No	CRUKSIM295	FALSE
33	37	7	16	40	FALSE	No	CRUKSIM295	FALSE
26	27	10	30	22	FALSE	No	CRUKSIM295	FALSE
26	33	8	24	85	FALSE	No	CRUKSIM295	FALSE
42	12	9	21	59	FALSE	No	CRUKSIM295	FALSE
41	42	9	24	15	FALSE	No	CRUKSIM295	FALSE
40	41	10	23	52	FALSE	No	CRUKSIM295	FALSE
46	2	7	14	71	FALSE	No	CRUKSIM295	FALSE
45	46	5	21	15	FALSE	No	CRUKSIM295	FALSE
45	10	7	19	8	TRUE	No	CRUKSIM295	FALSE
44	45	10	17	181	FALSE	No	CRUKSIM295	FALSE
44	47	16	22	6	FALSE	No	CRUKSIM295	FALSE
39	40	11	23	3	TRUE	No	CRUKSIM295	FALSE
39	44	12	31	33	FALSE	No	CRUKSIM295	FALSE
25	26	14	30	63	FALSE	No	CRUKSIM295	FALSE
25	39	19	17	9	FALSE	No	CRUKSIM295	FALSE
48	25	24	72	240	FALSE	Yes	CRUKSIM295	TRUE
30	12	1	9	56	FALSE	No	CRUKSIM296	FALSE
29	30	2	13	35	FALSE	No	CRUKSIM296	FALSE
28	29	2	7	22	FALSE	No	CRUKSIM296	FALSE
32	5	4	17	80	FALSE	No	CRUKSIM296	FALSE
33	9	3	3	2	FALSE	No	CRUKSIM296	FALSE
31	32	3	9	6	TRUE	No	CRUKSIM296	FALSE
31	33	0	8	102	FALSE	No	CRUKSIM296	FALSE
27	28	5	6	6	FALSE	No	CRUKSIM296	FALSE
27	31	1	11	15	TRUE	No	CRUKSIM296	FALSE
26	27	1	11	60	FALSE	No	CRUKSIM296	FALSE
25	26	8	14	2	FALSE	No	CRUKSIM296	FALSE
24	25	2	32	111	FALSE	No	CRUKSIM296	FALSE
38	39	5	25	66	FALSE	No	CRUKSIM296	FALSE
37	38	7	29	10	FALSE	No	CRUKSIM296	FALSE
36	37	7	26	39	FALSE	No	CRUKSIM296	FALSE
23	24	4	28	119	FALSE	No	CRUKSIM296	FALSE
23	36	3	32	7	FALSE	No	CRUKSIM296	FALSE
40	41	8	52	13	FALSE	No	CRUKSIM296	FALSE
22	23	6	37	125	FALSE	No	CRUKSIM296	FALSE
22	40	8	51	24	TRUE	No	CRUKSIM296	FALSE
42	22	20	60	100	FALSE	Yes	CRUKSIM296	TRUE
25	26	20	24	83	FALSE	No	CRUKSIM297	FALSE
24	25	24	31	73	FALSE	No	CRUKSIM297	FALSE
24	1	23	28	73	FALSE	No	CRUKSIM297	FALSE
23	24	25	27	21	FALSE	No	CRUKSIM297	FALSE
27	28	24	37	98	FALSE	No	CRUKSIM297	FALSE
22	23	23	37	124	FALSE	No	CRUKSIM297	FALSE
22	27	14	33	13	FALSE	No	CRUKSIM297	FALSE
21	22	18	31	45	FALSE	No	CRUKSIM297	FALSE
31	8	17	39	19	TRUE	No	CRUKSIM297	FALSE
30	31	18	35	29	FALSE	No	CRUKSIM297	FALSE
29	30	20	31	43	FALSE	No	CRUKSIM297	FALSE
20	21	25	48	82	TRUE	No	CRUKSIM297	FALSE
20	29	33	43	138	FALSE	No	CRUKSIM297	FALSE
17	18	31	42	117	TRUE	No	CRUKSIM297	FALSE
17	20	42	48	2	FALSE	No	CRUKSIM297	FALSE
32	17	96	72	240	FALSE	Yes	CRUKSIM297	TRUE
28	6	11	27	38	FALSE	No	CRUKSIM298	FALSE
27	28	18	30	95	FALSE	No	CRUKSIM298	FALSE
26	27	19	25	93	FALSE	No	CRUKSIM298	FALSE
25	26	20	26	3	FALSE	No	CRUKSIM298	FALSE
24	25	29	30	15	FALSE	No	CRUKSIM298	FALSE
32	35	25	28	5	TRUE	No	CRUKSIM298	FALSE
37	38	10	18	21	FALSE	No	CRUKSIM298	FALSE
40	22	18	21	43	FALSE	No	CRUKSIM298	FALSE
40	16	20	21	77	FALSE	No	CRUKSIM298	FALSE
39	40	15	20	3	FALSE	No	CRUKSIM298	FALSE
36	37	11	21	55	FALSE	No	CRUKSIM298	FALSE
36	39	18	17	52	FALSE	No	CRUKSIM298	FALSE
31	32	15	32	27	FALSE	No	CRUKSIM298	FALSE
31	36	18	20	38	FALSE	No	CRUKSIM298	FALSE
30	31	14	27	76	FALSE	No	CRUKSIM298	FALSE
43	20	8	24	43	FALSE	No	CRUKSIM298	FALSE
42	43	11	17	59	FALSE	No	CRUKSIM298	FALSE
29	30	17	31	13	FALSE	No	CRUKSIM298	FALSE
29	42	12	27	65	FALSE	No	CRUKSIM298	FALSE
23	24	22	32	17	FALSE	No	CRUKSIM298	FALSE
23	29	21	34	42	FALSE	No	CRUKSIM298	FALSE
44	23	44	66	220	FALSE	Yes	CRUKSIM298	TRUE
28	29	1	14	9	FALSE	No	CRUKSIM299	FALSE
32	33	4	15	31	FALSE	No	CRUKSIM299	FALSE
31	32	1	16	49	FALSE	No	CRUKSIM299	FALSE
30	31	1	9	16	FALSE	No	CRUKSIM299	FALSE
27	28	4	21	10	FALSE	No	CRUKSIM299	FALSE
27	30	2	23	43	FALSE	No	CRUKSIM299	FALSE
26	27	6	26	164	FALSE	No	CRUKSIM299	FALSE
26	17	2	25	48	FALSE	No	CRUKSIM299	FALSE
25	26	5	26	79	FALSE	No	CRUKSIM299	FALSE
37	16	3	24	33	FALSE	No	CRUKSIM299	FALSE
40	8	6	22	76	FALSE	No	CRUKSIM299	FALSE
40	41	4	26	29	FALSE	No	CRUKSIM299	FALSE
39	40	2	27	6	FALSE	No	CRUKSIM299	FALSE
45	5	6	18	13	FALSE	No	CRUKSIM299	FALSE
44	45	6	22	47	FALSE	No	CRUKSIM299	FALSE
43	44	4	17	12	FALSE	No	CRUKSIM299	FALSE
38	39	9	16	60	FALSE	No	CRUKSIM299	FALSE
38	43	4	25	102	FALSE	No	CRUKSIM299	FALSE
36	37	5	22	100	FALSE	No	CRUKSIM299	FALSE
36	38	8	20	22	TRUE	No	CRUKSIM299	FALSE
24	25	4	24	10	FALSE	No	CRUKSIM299	FALSE
24	36	12	24	31	FALSE	No	CRUKSIM299	FALSE
46	24	11	66	110	FALSE	Yes	CRUKSIM299	TRUE
25	26	8	20	122	FALSE	No	CRUKSIM300	FALSE
25	27	22	28	19	FALSE	No	CRUKSIM300	FALSE
24	25	20	29	71	FALSE	No	CRUKSIM300	FALSE
34	35	19	15	42	FALSE	No	CRUKSIM300	FALSE
33	17	11	17	43	FALSE	No	CRUKSIM300	FALSE
33	34	9	13	12	FALSE	No	CRUKSIM300	FALSE
32	33	15	24	39	FALSE	No	CRUKSIM300	FALSE
36	10	7	11	60	FALSE	No	CRUKSIM300	FALSE
31	32	8	16	1	TRUE	No	CRUKSIM300	FALSE
31	36	14	23	157	FALSE	No	CRUKSIM300	FALSE
30	31	9	28	66	FALSE	No	CRUKSIM300	FALSE
30	6	24	22	2	FALSE	No	CRUKSIM300	FALSE
39	41	15	25	8	FALSE	No	CRUKSIM300	FALSE
38	39	12	30	62	FALSE	No	CRUKSIM300	FALSE
42	43	20	29	49	FALSE	No	CRUKSIM300	FALSE
37	38	18	25	8	FALSE	No	CRUKSIM300	FALSE
37	42	20	23	21	FALSE	No	CRUKSIM300	FALSE
29	30	19	22	15	FALSE	No	CRUKSIM300	FALSE
29	37	21	26	21	FALSE	No	CRUKSIM300	FALSE
23	24	16	32	68	FALSE	No	CRUKSIM300	FALSE
23	29	13	22	14	FALSE	No	CRUKSIM300	FALSE
44	23	80	60	100	FALSE	Yes	CRUKSIM300	TRUE
31	1	3	28	11	TRUE	No	CRUKSIM301	FALSE
28	29	7	17	67	FALSE	No	CRUKSIM301	FALSE
28	31	10	19	3	FALSE	No	CRUKSIM301	FALSE
27	28	14	26	41	FALSE	No	CRUKSIM301	FALSE
26	27	13	20	55	FALSE	No	CRUKSIM301	FALSE
33	34	4	20	86	FALSE	No	CRUKSIM301	FALSE
37	38	10	19	56	TRUE	No	CRUKSIM301	FALSE
40	17	6	14	29	FALSE	No	CRUKSIM301	FALSE
36	37	3	17	30	FALSE	No	CRUKSIM301	FALSE
36	40	10	27	174	FALSE	No	CRUKSIM301	FALSE
35	36	6	20	43	FALSE	No	CRUKSIM301	FALSE
32	33	16	28	39	FALSE	No	CRUKSIM301	FALSE
32	35	10	29	50	FALSE	No	CRUKSIM301	FALSE
25	26	7	15	18	TRUE	No	CRUKSIM301	FALSE
25	32	8	33	9	FALSE	No	CRUKSIM301	FALSE
45	23	11	32	16	FALSE	No	CRUKSIM301	FALSE
44	5	11	27	15	FALSE	No	CRUKSIM301	FALSE
44	45	9	24	37	FALSE	No	CRUKSIM301	FALSE
43	44	6	22	2	FALSE	No	CRUKSIM301	FALSE
41	43	11	28	90	FALSE	No	CRUKSIM301	FALSE
24	25	9	28	52	FALSE	No	CRUKSIM301	FALSE
24	41	14	35	67	FALSE	No	CRUKSIM301	FALSE
46	24	22	66	110	FALSE	Yes	CRUKSIM301	TRUE
26	3	10	18	198	FALSE	No	CRUKSIM302	FALSE
24	26	9	26	116	TRUE	No	CRUKSIM302	FALSE
23	24	17	23	55	FALSE	No	CRUKSIM302	FALSE
27	28	12	25	76	FALSE	No	CRUKSIM302	FALSE
22	23	10	27	2	FALSE	No	CRUKSIM302	FALSE
22	27	10	25	29	FALSE	No	CRUKSIM302	FALSE
30	15	9	35	18	FALSE	No	CRUKSIM302	FALSE
29	30	8	17	35	FALSE	No	CRUKSIM302	FALSE
21	22	13	34	40	FALSE	No	CRUKSIM302	FALSE
21	29	11	35	26	FALSE	No	CRUKSIM302	FALSE
19	21	12	33	8	FALSE	No	CRUKSIM302	FALSE
31	5	6	32	12	FALSE	No	CRUKSIM302	FALSE
18	19	9	34	22	FALSE	No	CRUKSIM302	FALSE
18	31	11	35	172	FALSE	No	CRUKSIM302	FALSE
17	18	29	63	71	FALSE	No	CRUKSIM302	FALSE
32	17	44	66	220	FALSE	Yes	CRUKSIM302	TRUE
26	12	13	18	53	FALSE	No	CRUKSIM303	FALSE
25	26	22	28	15	FALSE	No	CRUKSIM303	FALSE
30	31	12	15	13	FALSE	No	CRUKSIM303	FALSE
29	30	22	18	23	FALSE	No	CRUKSIM303	FALSE
27	29	24	16	14	FALSE	No	CRUKSIM303	FALSE
24	25	23	18	15	FALSE	No	CRUKSIM303	FALSE
24	27	17	22	134	TRUE	No	CRUKSIM303	FALSE
33	6	29	20	104	FALSE	No	CRUKSIM303	FALSE
33	34	26	30	17	FALSE	No	CRUKSIM303	FALSE
37	4	24	21	11	FALSE	No	CRUKSIM303	FALSE
42	16	14	16	18	FALSE	No	CRUKSIM303	FALSE
41	42	14	27	20	FALSE	No	CRUKSIM303	FALSE
40	41	20	14	36	TRUE	No	CRUKSIM303	FALSE
39	40	15	14	46	FALSE	No	CRUKSIM303	FALSE
39	10	12	12	16	FALSE	No	CRUKSIM303	FALSE
36	37	26	17	5	FALSE	No	CRUKSIM303	FALSE
36	39	20	20	95	FALSE	No	CRUKSIM303	FALSE
32	33	26	24	7	FALSE	No	CRUKSIM303	FALSE
32	36	22	24	98	FALSE	No	CRUKSIM303	FALSE
23	24	20	19	196	FALSE	No	CRUKSIM303	FALSE
23	32	26	22	24	FALSE	No	CRUKSIM303	FALSE
44	23	48	60	240	FALSE	Yes	CRUKSIM303	TRUE
27	8	17	16	41	FALSE	No	CRUKSIM304	FALSE
26	27	15	13	36	FALSE	No	CRUKSIM304	FALSE
25	26	13	21	54	FALSE	No	CRUKSIM304	FALSE
29	17	10	25	8	FALSE	No	CRUKSIM304	FALSE
30	15	7	23	105	TRUE	No	CRUKSIM304	FALSE
28	29	11	20	10	FALSE	No	CRUKSIM304	FALSE
28	30	8	24	93	FALSE	No	CRUKSIM304	FALSE
24	25	16	17	40	FALSE	No	CRUKSIM304	FALSE
24	28	12	21	17	FALSE	No	CRUKSIM304	FALSE
23	24	11	19	99	FALSE	No	CRUKSIM304	FALSE
32	33	22	21	66	FALSE	No	CRUKSIM304	FALSE
32	18	19	22	101	FALSE	No	CRUKSIM304	FALSE
22	23	20	35	52	FALSE	No	CRUKSIM304	FALSE
22	32	16	34	41	TRUE	No	CRUKSIM304	FALSE
21	22	22	29	7	FALSE	No	CRUKSIM304	FALSE
35	36	32	43	18	FALSE	No	CRUKSIM304	FALSE
20	21	33	38	96	FALSE	No	CRUKSIM304	FALSE
20	35	36	59	16	FALSE	No	CRUKSIM304	FALSE
38	20	80	60	100	FALSE	Yes	CRUKSIM304	TRUE
32	2	7	31	78	FALSE	No	CRUKSIM305	FALSE
32	1	5	16	62	FALSE	No	CRUKSIM305	FALSE
31	32	4	18	144	FALSE	No	CRUKSIM305	FALSE
31	33	3	22	8	FALSE	No	CRUKSIM305	FALSE
30	31	6	27	62	FALSE	No	CRUKSIM305	FALSE
29	30	16	35	66	FALSE	No	CRUKSIM305	FALSE
29	35	6	30	11	FALSE	No	CRUKSIM305	FALSE
28	29	6	26	81	FALSE	No	CRUKSIM305	FALSE
37	38	12	30	12	FALSE	No	CRUKSIM305	FALSE
37	9	3	32	1	FALSE	No	CRUKSIM305	FALSE
41	18	8	17	10	FALSE	No	CRUKSIM305	FALSE
40	41	8	26	2	FALSE	No	CRUKSIM305	FALSE
40	43	4	29	14	FALSE	No	CRUKSIM305	FALSE
39	40	7	25	46	TRUE	No	CRUKSIM305	FALSE
39	14	9	33	11	FALSE	No	CRUKSIM305	FALSE
36	37	12	32	49	FALSE	No	CRUKSIM305	FALSE
36	39	4	26	85	FALSE	No	CRUKSIM305	FALSE
27	28	7	38	29	FALSE	No	CRUKSIM305	FALSE
27	36	9	32	39	FALSE	No	CRUKSIM305	FALSE
26	27	8	47	2	FALSE	No	CRUKSIM305	FALSE
47	16	12	44	5	FALSE	No	CRUKSIM305	FALSE
25	26	11	44	32	FALSE	No	CRUKSIM305	FALSE
25	47	9	44	31	FALSE	No	CRUKSIM305	FALSE
48	25	22	88	220	FALSE	Yes	CRUKSIM305	TRUE
28	12	6	17	50	FALSE	No	CRUKSIM306	FALSE
29	8	3	15	50	FALSE	No	CRUKSIM306	FALSE
27	28	11	21	3	FALSE	No	CRUKSIM306	FALSE
27	29	9	28	201	FALSE	No	CRUKSIM306	FALSE
25	27	9	18	6	FALSE	No	CRUKSIM306	FALSE
24	25	14	18	15	FALSE	No	CRUKSIM306	FALSE
31	13	8	17	49	FALSE	No	CRUKSIM306	FALSE
30	31	11	12	64	FALSE	No	CRUKSIM306	FALSE
23	24	9	18	2	FALSE	No	CRUKSIM306	FALSE
23	30	11	18	25	FALSE	No	CRUKSIM306	FALSE
35	10	15	28	13	TRUE	No	CRUKSIM306	FALSE
34	16	17	20	22	FALSE	No	CRUKSIM306	FALSE
34	35	18	26	42	FALSE	No	CRUKSIM306	FALSE
22	23	12	21	95	FALSE	No	CRUKSIM306	FALSE
22	34	14	29	2	FALSE	No	CRUKSIM306	FALSE
19	20	52	95	39	FALSE	No	CRUKSIM306	FALSE
19	22	51	79	222	FALSE	No	CRUKSIM306	FALSE
36	19	30	60	100	FALSE	Yes	CRUKSIM306	TRUE
20	21	18	32	44	FALSE	No	CRUKSIM307	FALSE
20	11	12	32	29	FALSE	No	CRUKSIM307	FALSE
27	17	8	39	224	FALSE	No	CRUKSIM307	FALSE
30	1	16	37	173	TRUE	No	CRUKSIM307	FALSE
29	30	9	38	64	FALSE	No	CRUKSIM307	FALSE
28	29	6	27	53	FALSE	No	CRUKSIM307	FALSE
26	27	17	32	21	FALSE	No	CRUKSIM307	FALSE
26	28	10	38	24	TRUE	No	CRUKSIM307	FALSE
34	35	10	39	39	FALSE	No	CRUKSIM307	FALSE
34	3	10	22	10	TRUE	No	CRUKSIM307	FALSE
33	34	14	24	53	FALSE	No	CRUKSIM307	FALSE
32	33	11	32	51	FALSE	No	CRUKSIM307	FALSE
31	32	16	26	45	FALSE	No	CRUKSIM307	FALSE
25	26	13	37	8	FALSE	No	CRUKSIM307	FALSE
25	31	13	36	52	FALSE	No	CRUKSIM307	FALSE
19	20	12	39	37	FALSE	No	CRUKSIM307	FALSE
19	25	18	43	33	FALSE	No	CRUKSIM307	FALSE
36	19	24	84	240	FALSE	Yes	CRUKSIM307	TRUE
23	24	10	25	55	FALSE	No	CRUKSIM308	FALSE
22	8	6	39	134	FALSE	No	CRUKSIM308	FALSE
22	23	12	32	128	FALSE	No	CRUKSIM308	FALSE
20	21	10	29	48	FALSE	No	CRUKSIM308	FALSE
20	22	5	45	47	FALSE	No	CRUKSIM308	FALSE
27	7	8	32	79	FALSE	No	CRUKSIM308	FALSE
26	27	12	35	13	TRUE	No	CRUKSIM308	FALSE
28	29	11	32	172	FALSE	No	CRUKSIM308	FALSE
25	26	9	45	27	FALSE	No	CRUKSIM308	FALSE
25	28	12	38	47	FALSE	No	CRUKSIM308	FALSE
19	20	11	33	22	FALSE	No	CRUKSIM308	FALSE
19	25	10	39	16	FALSE	No	CRUKSIM308	FALSE
17	19	20	45	29	FALSE	No	CRUKSIM308	FALSE
16	17	44	91	83	FALSE	No	CRUKSIM308	FALSE
30	16	20	70	100	FALSE	Yes	CRUKSIM308	TRUE
22	23	12	36	34	FALSE	No	CRUKSIM309	FALSE
32	33	7	10	144	FALSE	No	CRUKSIM309	FALSE
31	32	5	15	141	FALSE	No	CRUKSIM309	FALSE
30	31	9	16	19	FALSE	No	CRUKSIM309	FALSE
29	30	12	18	53	FALSE	No	CRUKSIM309	FALSE
29	3	13	32	53	FALSE	No	CRUKSIM309	FALSE
34	17	10	24	19	FALSE	No	CRUKSIM309	FALSE
28	29	13	28	20	FALSE	No	CRUKSIM309	FALSE
28	34	10	21	25	FALSE	No	CRUKSIM309	FALSE
27	28	19	31	133	FALSE	No	CRUKSIM309	FALSE
26	27	11	41	34	FALSE	No	CRUKSIM309	FALSE
26	35	17	29	32	FALSE	No	CRUKSIM309	FALSE
21	22	23	37	23	FALSE	No	CRUKSIM309	FALSE
21	26	16	28	16	FALSE	No	CRUKSIM309	FALSE
20	6	24	63	37	FALSE	No	CRUKSIM309	FALSE
20	21	25	57	109	FALSE	No	CRUKSIM309	FALSE
19	20	62	186	188	TRUE	No	CRUKSIM309	FALSE
36	19	72	84	120	FALSE	Yes	CRUKSIM309	TRUE
26	27	24	24	48	FALSE	No	CRUKSIM310	FALSE
26	18	28	28	60	FALSE	No	CRUKSIM310	FALSE
23	26	21	29	9	FALSE	No	CRUKSIM310	FALSE
30	31	11	25	66	FALSE	No	CRUKSIM310	FALSE
34	35	14	16	171	FALSE	No	CRUKSIM310	FALSE
34	36	15	22	62	FALSE	No	CRUKSIM310	FALSE
33	34	19	20	8	TRUE	No	CRUKSIM310	FALSE
32	9	11	26	13	FALSE	No	CRUKSIM310	FALSE
32	33	22	27	15	FALSE	No	CRUKSIM310	FALSE
29	30	10	26	60	FALSE	No	CRUKSIM310	FALSE
29	32	17	18	5	FALSE	No	CRUKSIM310	FALSE
39	13	14	27	4	FALSE	No	CRUKSIM310	FALSE
40	41	17	29	31	FALSE	No	CRUKSIM310	FALSE
38	39	23	20	41	FALSE	No	CRUKSIM310	FALSE
38	40	21	14	5	FALSE	No	CRUKSIM310	FALSE
37	38	22	19	8	FALSE	No	CRUKSIM310	FALSE
28	29	22	28	137	FALSE	No	CRUKSIM310	FALSE
28	37	16	27	19	FALSE	No	CRUKSIM310	FALSE
22	23	28	40	64	FALSE	No	CRUKSIM310	FALSE
22	28	36	24	54	FALSE	No	CRUKSIM310	FALSE
42	22	44	55	220	FALSE	Yes	CRUKSIM310	TRUE
20	6	21	37	101	FALSE	No	CRUKSIM311	FALSE
19	20	32	37	80	TRUE	No	CRUKSIM311	FALSE
17	18	33	37	36	FALSE	No	CRUKSIM311	FALSE
17	19	38	35	12	FALSE	No	CRUKSIM311	FALSE
25	3	19	24	43	FALSE	No	CRUKSIM311	FALSE
24	25	11	28	5	FALSE	No	CRUKSIM311	FALSE
27	28	14	14	85	FALSE	No	CRUKSIM311	FALSE
26	27	11	21	117	FALSE	No	CRUKSIM311	FALSE
23	24	13	20	8	FALSE	No	CRUKSIM311	FALSE
23	26	22	21	31	FALSE	No	CRUKSIM311	FALSE
22	23	19	26	137	FALSE	No	CRUKSIM311	FALSE
21	22	33	41	148	FALSE	No	CRUKSIM311	FALSE
16	17	39	37	74	FALSE	No	CRUKSIM311	FALSE
16	21	47	30	3	TRUE	No	CRUKSIM311	FALSE
30	16	44	66	220	FALSE	Yes	CRUKSIM311	TRUE
